name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__multi_step__log1p__two_stage,type,Material,48724.0,804.0,3.0,1.5596155312154518,0.20504184322501015,0.010503376028571113,0.06834728107500339,0.010503376028571113,0.010099187126741255,15549.0,1.5581553985655845,0.010448059510200024,1.0,1.5596155312154518,0.9990925362040745,11.563926453272385,1.5591077003812361,0.9971810083762753,3.7154303728249563,3.654644690690687,1.5655214008674716,0.9990928442980858,11.506934775821055,1.5576490647132215,0.9990198038127004,10.293131184094653,1.5590669982054008,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,7231.0,427.0,3.0,6.764353871686209,17.345871853433007,3.3503677364410405,5.781957284477669,3.3503677364410405,8.402133533655311,2418.0,6.7434655319551915,3.3260589995717424,0.057655954631379965,1.3323493253051595,0.7753586127627929,11.563926453272385,5.469441421424453,0.5258330786373006,3.7154303728249563,3.654644690690687,5.289832643000241,0.7757661703405074,11.506934775821055,5.455586260207585,0.550574241097639,10.293131184094653,4.173704758321872,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.039113832684119,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,42767.0,608.0,3.0,4.4505888775802935,6.048095739813061,0.8567901872496669,2.01603191327102,0.8567901872496669,0.8295797777352725,16048.0,4.442395446842376,0.852706809810278,0.165352189284743,,,,,,,,,,,,,,,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,151.0,107.0,3.0,5.0544706263472525,15.135584217710864,1.9893287096459367,5.045194739236955,1.9893287096459367,1.8722267108614699,56.0,5.054417365898256,1.9892756478252052,0.06609017912291539,1.2679606899438889,0.893750483390404,16.733850210363066,4.62368508219005,0.7385664414493361,5.619980212568882,3.8697099923120195,4.74473443776068,0.8926606042072114,16.543301633170188,4.619218655550947,0.8668508423990604,12.188896503096132,4.5146212779313615,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,4493.0,201.0,3.0,3.7870657931329763,3.2537236700197276,1.0984106788192347,1.0845745566732425,1.0984106788192347,1.3797444087215984,1686.0,3.783074831507365,1.0952589825708945,0.30781010719754975,1.8578870205508855,0.9384031735714695,16.733850210363066,3.61539138522847,0.8365068813981605,5.619980212568882,3.8697099923120195,3.8005775509911097,0.9379054217386957,16.543301633170188,3.6102609735752647,0.8983137354958006,12.188896503096132,3.5036594837018504,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,type,Material,33175.0,167.0,3.0,1.6593891152842961,0.2576771372896238,0.06796385970970502,0.08589237909654128,0.06796385970970502,0.06752888818039475,12450.0,1.651504353237609,0.06634214398721394,1.0,1.6593891152842961,0.9959549689440521,16.733850210363066,1.6567218658350171,0.9880512433234108,5.619980212568882,3.8697099923120195,1.6857997016210855,0.996005805730858,16.543301633170188,1.6489021182835861,0.9944903276424741,12.188896503096132,1.6557560973029608,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,4813.0,132.0,3.0,8.721093815921954,80.37911558828665,14.165447425161132,26.793038529428884,14.165447425161132,32.18146549464028,1814.0,8.658323090933711,13.93409287501907,0.012441093308199811,1.0960588486052496,0.541560860306564,16.733850210363066,5.1814422094583845,0.28404643637076643,5.619980212568882,3.8697099923120195,5.247728278875204,0.5428056400531552,16.543301633170188,5.156980967108131,0.2747080698534296,12.188896503096132,3.1210467793291716,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.871220427508185,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,26719.0,188.0,3.0,4.041193017773086,8.68855846125944,1.2290591002710103,2.896186153753147,1.2290591002710103,1.0988744520039886,11781.0,4.033015318283051,1.2223810342569756,0.11512553582363748,,,,,,,,,,,,,,,,,5.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,95.0,65.0,3.0,3.922063323516908,12.645240367853347,1.5430813184767913,4.215080122617782,1.5430813184767913,1.381565210468668,39.0,3.9220317653640775,1.543047693674236,0.07917174177831912,1.2313448429093776,0.9784889984484106,70.19143623878614,3.8592068148308933,0.972738397493372,55.05965574005201,4.904405843809204,3.948843554830476,0.9773304033611023,66.52378729476133,3.855790483877228,0.9730852798621104,49.949646980875826,3.843416806939259,,,5.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,2807.0,58.0,3.0,3.338209321409208,9.375669431120256,1.1748735049432677,3.125223143706752,1.1748735049432677,1.179290694662498,1281.0,3.3303387001384035,1.1669389473772296,0.10681399631675875,1.2497534818448142,0.9835374211002063,70.19143623878614,3.299716365971276,0.9791076137612047,55.05965574005201,4.904405843809204,3.370930904081047,0.9827607264368395,66.52378729476133,3.290165353791898,0.9769349658280362,49.949646980875826,3.2842784435097006,,,5.0,,,,
random_forest__multi_step__log1p__two_stage,type,Material,20725.0,39.0,3.0,2.750546112753416,0.4583282057427508,0.42109071445899104,0.15277606858091694,0.42109071445899104,0.4474418991796426,9150.0,2.5635603395792215,0.33462898453978684,0.78,2.3654259679476644,0.9940366004074914,70.19143623878614,2.740106906777955,0.9924101469181882,55.05965574005201,4.904405843809204,2.76689359167096,0.9949949609463994,66.52378729476133,2.5557346590169665,0.9911216717250365,49.949646980875826,2.73500418970393,,,5.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,2999.0,26.0,3.0,21.117855953724398,553.0485005446333,137.89342627202427,184.3495001815444,137.89342627202427,218.99133103723375,1278.0,20.57801851214358,130.57251308786462,0.0018081925029556994,1.0363769563110672,0.33732120343515887,70.19143623878614,7.78617938084549,0.285352559108675,55.05965574005201,4.904405843809204,9.530955324654332,0.33751920845605793,66.52378729476133,7.60795731135675,0.18572717087952428,49.949646980875826,4.736432470447026,,,5.0,,,,
random_forest__multi_step__log1p__two_stage,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.503726393067705,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,14938.0,59.0,3.0,3.746686850505444,9.352979957390616,1.7153726928311928,3.117659985796872,1.7153726928311928,1.511517396365369,7929.0,3.734598600854287,1.6998375847419618,0.10707803992740472,,,,,,,,,,,,,,,,,6.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,56.0,35.0,3.0,4.655575482055814,24.16303382748319,3.1742926720712807,8.054344609161063,3.1742926720712807,2.8434179585130064,28.0,4.655494323376529,3.1741415322321673,0.04142011834319527,1.151414369079235,0.6136510814577861,5.0418366341751035,3.243247847914118,0.6605454859759623,6.176864967407042,2.33707820231022,3.86855111469372,0.6136700398873177,5.041999745825465,3.243267347234338,0.6462811234331979,5.195219917167368,3.362529429337885,,,6.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,1526.0,12.0,3.0,0.7659206810534201,1969.660422335633,0.16005929214460293,656.5534741118777,0.16005929214460293,0.1841674397183494,824.0,0.7668178175354237,0.15887165457387414,0.0005077215993230379,0.999881152873816,0.9692305854612044,5.0418366341751035,0.7731231646530464,0.9747418012921102,6.176864967407042,2.33707820231022,0.8056052899267201,0.9694528777308982,5.041999745825465,0.773940862174145,0.9657642353115524,5.195219917167368,0.7739345655353074,,,6.0,,,,
random_forest__multi_step__log1p__two_stage,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.4569107217867705,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,7009.0,18.0,3.0,1.416625730883971,8.32154907609726,0.1878197215227168,2.7738496920324196,0.1878197215227168,0.1991774514190688,4427.0,1.4118538157077154,0.18356630206748856,0.12080536912751678,,,,,,,,,,,,,,,,,7.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,28.0,15.0,3.0,2.0957730815341593,11.061673780687912,0.45996901986332506,3.6872245935626373,0.45996901986332506,0.5404888069604221,17.0,2.0956934446166913,0.4599000703362204,0.09090909090909091,1.0996157346849236,0.6169218981371477,0.7407496263515423,1.6760064093876452,0.0,0.0,2.0957730815341593,2.0957730815341593,0.6169236424370087,0.7406440542397699,1.6759591908472822,0.5498622357000508,0.6602298392544452,1.602524236432307,,,7.0,,,,
random_forest__multi_step__log1p__two_stage,arms,7,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.141076885467217,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,2582.0,6.0,1.0,4.990014950058745,,11.584383748932794,,11.584383748932794,12.561838575788276,1974.0,4.611991667794096,9.196669695459752,0.12,,,,,,,,,,,,,,,,,8.0,,,,
random_forest__multi_step__log1p__two_stage,arms,8,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,False,True,100.0
random_forest__multi_step__log1p__two_stage,arms,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,False,False,
